level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	370	329	2440	4013	-1	
3	1	1	1	0	0	370	329	2440	4013	-1	
4	1	1	1	1	0	411	432	142	75	-1	
5	1	1	1	1	1	411	432	142	75	96.879745	部
5	1	1	1	1	2	491	428	66	104	30.469673	上
4	1	1	1	2	0	370	329	1867	386	-1	
5	1	1	1	2	1	370	329	1867	386	0.000000	SOO
4	1	1	1	3	0	697	488	1955	142	-1	
5	1	1	1	3	1	697	627	4	3	3.948730	:
5	1	1	1	3	2	1837	514	138	67	81.576797	国际
5	1	1	1	3	3	2020	444	67	150	70.297974	[
5	1	1	1	3	4	2060	513	139	70	23.505714	辣
5	1	1	1	3	5	2161	444	66	150	2.131424	训
5	1	1	1	3	6	2226	444	67	150	33.763298	|
5	1	1	1	3	7	2378	488	70	72	29.948563	备
4	1	1	1	4	0	373	704	782	170	-1	
5	1	1	1	4	1	373	704	782	170	36.448135	到
4	1	1	1	5	0	374	705	2436	324	-1	
5	1	1	1	5	1	374	705	2436	324	34.492714	ata
5	1	1	1	5	2	2105	701	361	393	34.877693	fe
5	1	1	1	5	3	2564	701	230	393	48.696117	—
4	1	1	1	6	0	375	866	2435	320	-1	
5	1	1	1	6	1	375	1020	1333	166	35.956207	[a
5	1	1	1	6	2	895	862	197	393	42.962753	fam
5	1	1	1	6	3	1222	862	197	393	29.760963	al
4	1	1	1	7	0	376	1025	2434	320	-1	
5	1	1	1	7	1	376	1179	1141	166	7.868736	eee
5	1	1	1	7	2	1554	1025	1256	274	26.640717	ete
4	1	1	1	8	0	1232	1184	1578	161	-1	
5	1	1	1	8	1	377	1279	881	226	16.200577	ts
5	1	1	1	8	2	881	1073	146	436	35.245399	fo
5	1	1	1	8	3	1136	1073	691	436	0.000000	laalalalel
5	1	1	1	8	4	1899	1185	37	156	13.492279	=
5	1	1	1	8	5	2008	1073	182	436	45.737915	fe
4	1	1	1	9	0	378	1341	2431	322	-1	
5	1	1	1	9	1	378	1341	2431	322	37.200718	|
5	1	1	1	9	2	1233	1337	222	393	67.590408	二
5	1	1	1	9	3	1454	1341	664	322	3.850174	本本
5	1	1	1	9	4	2117	1337	493	393	2.571426	二
5	1	1	1	9	5	2609	1337	197	393	59.919624	一
4	1	1	1	10	0	379	1503	2430	317	-1	
5	1	1	1	10	1	379	1656	215	164	45.861862	二
5	1	1	1	10	2	721	1657	347	157	3.232155	二
5	1	1	1	10	3	1158	1660	223	155	10.469193	到
5	1	1	1	10	4	1414	1661	374	156	24.865829	和
5	1	1	1	10	5	1791	1503	1018	159	0.000000	[一
4	1	1	1	11	0	379	1662	2430	318	-1	
5	1	1	1	11	1	379	1814	1274	166	53.934982	于
