level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	383	326	2453	4029	-1	
3	1	1	1	0	0	383	326	2446	1772	-1	
4	1	1	1	1	0	500	326	1756	279	-1	
5	1	1	1	1	1	500	489	329	116	45.015076	a
5	1	1	1	1	2	1804	330	258	147	61.115509	瑞安
5	1	1	1	1	3	2061	370	41	69	92.481110	方
5	1	1	1	1	4	2139	326	59	155	85.039047	音
5	1	1	1	1	5	2226	326	30	155	56.025394	|
4	1	1	1	2	0	2104	345	75	75	-1	
5	1	1	1	2	1	2104	345	75	75	39.375610	Eval
4	1	1	1	3	0	383	689	1136	380	-1	
5	1	1	1	3	1	383	708	693	321	28.182381	Se
5	1	1	1	3	2	1171	689	348	380	32.590950	eal
4	1	1	1	4	0	384	605	1858	588	-1	
5	1	1	1	4	1	384	605	731	588	21.730576	Pte
5	1	1	1	4	2	1262	609	980	416	0.000000	batts
4	1	1	1	5	0	385	914	1104	436	-1	
5	1	1	1	5	1	385	1029	1006	321	35.110847	St
5	1	1	1	5	2	1430	914	59	227	32.856453	1
4	1	1	1	6	0	610	867	2217	643	-1	
5	1	1	1	6	1	610	1190	552	320	31.403702	aS
5	1	1	1	6	2	1289	867	1538	318	0.000000	DEC
4	1	1	1	7	0	385	1024	2441	652	-1	
5	1	1	1	7	1	385	1024	757	652	36.644726	HEHE
5	1	1	1	7	2	1359	1099	652	410	25.823906	He
5	1	1	1	7	3	2337	1024	489	652	31.653343	ea
4	1	1	1	8	0	386	1188	2443	645	-1	
5	1	1	1	8	1	386	1674	405	159	23.635925	下
5	1	1	1	8	2	910	1188	1919	482	0.000000	汪汪
4	1	1	1	9	0	843	1671	1928	427	-1	
5	1	1	1	9	1	843	1671	1928	427	18.934921	as
4	1	1	1	10	0	1434	1936	69	63	-1	
5	1	1	1	10	1	1434	1936	69	63	93.811287	上
3	1	1	2	0	0	388	1833	2448	2403	-1	
4	1	1	2	1	0	388	2101	783	263	-1	
5	1	1	2	1	1	388	2101	783	263	18.496170	{ite
4	1	1	2	2	0	388	1882	2402	638	-1	
5	1	1	2	2	1	388	2363	245	157	17.453690	P|
5	1	1	2	2	2	684	2363	224	157	36.693386	ome
5	1	1	2	2	3	2307	1982	69	71	11.354950	ie
4	1	1	2	3	0	388	2132	2315	691	-1	
5	1	1	2	3	1	388	2361	651	462	20.341568	Se
5	1	1	2	3	2	1231	2361	576	462	24.600853	alata
5	1	1	2	3	3	2039	2365	193	148	31.498856	te
5	1	1	2	3	4	2310	2145	326	173	41.596584	mo)
5	1	1	2	3	5	2643	2132	60	143	30.582031	te
4	1	1	2	4	0	389	2407	1821	563	-1	
5	1	1	2	4	1	389	2822	221	148	54.538315	|
5	1	1	2	4	2	731	2712	66	69	31.606445	:
5	1	1	2	4	3	2089	2407	121	71	70.883629	“
4	1	1	2	5	0	389	2664	2435	617	-1	
5	1	1	2	5	1	389	2973	997	308	32.958954	ea
5	1	1	2	5	2	1437	3017	70	63	53.683529	x
5	1	1	2	5	3	1540	2664	666	309	0.776558	Boron
5	1	1	2	5	4	2411	2664	413	309	15.941299	ae
4	1	1	2	6	0	390	2972	2425	629	-1	
5	1	1	2	6	1	390	2972	2425	629	15.058937	二
4	1	1	2	7	0	390	3119	2415	645	-1	
5	1	1	2	7	1	390	3119	2415	645	0.823967	HFS
4	1	1	2	8	0	391	3282	2419	638	-1	
5	1	1	2	8	1	391	3603	1010	317	23.863739	HSS
5	1	1	2	8	2	1840	3282	970	477	21.599762	ee
4	1	1	2	9	0	391	3439	2011	640	-1	
5	1	1	2	9	1	391	3815	521	264	17.968735	ne
5	1	1	2	9	2	1226	3762	299	157	21.703003	el
5	1	1	2	9	3	1679	3439	723	323	0.000000	afchet
4	1	1	2	10	0	392	3762	1871	474	-1	
5	1	1	2	10	1	392	3762	1871	474	0.000000	SSS]
4	1	1	2	11	0	733	3761	2103	475	-1	
5	1	1	2	11	1	733	4130	62	65	59.390110	-
5	1	1	2	11	2	916	3761	1920	475	36.188320	cc
4	1	1	2	12	0	1680	4081	358	154	-1	
5	1	1	2	12	1	1680	4081	358	154	16.196518	Be
3	1	1	3	0	0	2675	4301	110	54	-1	
4	1	1	3	1	0	2675	4301	110	54	-1	
5	1	1	3	1	1	2675	4301	110	54	95.688492	157
