level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	430	359	2384	4010	-1	
3	1	1	1	0	0	430	359	2384	4010	-1	
4	1	1	1	1	0	837	359	1525	71	-1	
5	1	1	1	1	1	837	359	143	68	92.795052	表
5	1	1	1	1	2	949	327	84	133	53.527847	一
5	1	1	1	1	3	1107	359	175	69	75.420708	瑞安
5	1	1	1	1	4	1318	359	114	68	94.655823	方言
5	1	1	1	1	5	1431	327	100	133	95.148376	声调
5	1	1	1	1	6	1572	359	35	68	95.744301	与
5	1	1	1	1	7	1647	359	110	69	93.021790	普通
5	1	1	1	1	8	1797	361	36	67	93.281311	话
5	1	1	1	1	9	1863	362	167	67	93.247894	阳平
5	1	1	1	1	10	2030	327	67	133	93.193161	调
5	1	1	1	1	11	2096	361	40	69	96.953773	对
5	1	1	1	1	12	2171	361	39	65	92.914795	应
5	1	1	1	1	13	2237	362	49	67	92.722588	字
5	1	1	1	1	14	2296	361	66	68	89.246246	表
4	1	1	1	2	0	1470	589	672	74	-1	
5	1	1	1	2	1	1470	589	69	72	87.566788	普
5	1	1	1	2	2	1770	592	70	68	88.994972	通话
5	1	1	1	2	3	1926	593	216	70	91.785294	阳平
4	1	1	1	3	0	681	851	2096	99	-1	
5	1	1	1	3	1	681	851	141	99	84.034775	b[b]
5	1	1	1	3	2	884	825	26	133	92.417023	|
5	1	1	1	3	3	976	853	92	70	92.417023	排
5	1	1	1	3	4	1067	825	68	133	91.661919	牌
5	1	1	1	3	5	1134	855	36	67	28.085144	茧
5	1	1	1	3	6	1200	854	47	69	0.000000	胸
5	1	1	1	3	7	1283	855	39	69	0.000000	副
5	1	1	1	3	8	1358	854	39	70	80.328133	杷
5	1	1	1	3	9	1433	855	39	69	78.666229	友
5	1	1	1	3	10	1499	855	49	68	0.000000	息
5	1	1	1	3	11	1583	853	84	73	0.000000	旁
5	1	1	1	3	12	1666	825	67	133	79.635300	庞
5	1	1	1	3	13	1732	854	40	72	91.807266	傍
5	1	1	1	3	14	1807	855	42	68	91.685928	盘
5	1	1	1	3	15	1882	856	43	69	57.671047	盆
5	1	1	1	3	16	1957	856	43	69	0.000000	袍
5	1	1	1	3	17	2031	856	48	70	74.435631	陪
5	1	1	1	3	18	2115	855	43	71	68.403633	赔
5	1	1	1	3	19	2189	856	46	69	85.011253	培
5	1	1	1	3	20	2264	856	49	71	92.944557	皮
5	1	1	1	3	21	2356	856	84	69	83.645996	枇
5	1	1	1	3	22	2439	825	59	133	0.000000	琵
5	1	1	1	3	23	2497	856	49	71	35.604156	啤
5	1	1	1	3	24	2580	857	42	70	22.217926	脾
5	1	1	1	3	25	2647	857	55	69	77.223816	疲
5	1	1	1	3	26	2730	856	47	71	88.961037	贫
4	1	1	1	4	0	950	954	1200	75	-1	
5	1	1	1	4	1	950	954	1200	75	23.181137	PEELE
5	1	1	1	4	2	1577	926	190	133	33.806213	EE
5	1	1	1	4	3	1799	954	351	75	37.981293	SEE
4	1	1	1	5	0	659	1077	2119	79	-1	
5	1	1	1	5	1	659	1077	183	73	75.410995	mLm]
5	1	1	1	5	2	887	1054	23	133	47.722057	|
5	1	1	1	5	3	965	1054	200	133	0.000000	EER
5	1	1	1	5	4	1264	1081	56	71	37.202599	PR
5	1	1	1	5	5	1342	1054	131	133	0.000000	ORAS
5	1	1	1	5	6	1574	1082	101	72	45.578400	EE
5	1	1	1	5	7	1707	1054	46	133	21.865379	WA
5	1	1	1	5	8	1874	1085	278	70	22.480255	Ee
5	1	1	1	5	9	2195	1083	117	73	16.730942	EP
5	1	1	1	5	10	2439	1084	178	72	33.473366	SE
4	1	1	1	6	0	950	1181	1826	76	-1	
5	1	1	1	6	1	950	1181	70	72	25.829590	J
5	1	1	1	6	2	1111	1154	88	132	19.719910	AOE
5	1	1	1	6	3	1265	1183	54	71	44.320374	A
5	1	1	1	6	4	1485	1182	121	73	17.563545	BB
5	1	1	1	6	5	1683	1154	77	132	35.878952	ES
5	1	1	1	6	6	1991	1154	242	132	24.315659	01
5	1	1	1	6	7	2255	1186	212	69	34.415192	B&B
4	1	1	1	7	0	950	1282	746	72	-1	
5	1	1	1	7	1	950	1283	139	71	11.559410	le
5	1	1	1	7	2	1111	1254	136	132	29.915352	AAS
5	1	1	1	7	3	1353	1282	165	72	30.674141	LO
4	1	1	1	8	0	688	1388	2089	86	-1	
5	1	1	1	8	1	688	1388	135	84	23.848984	EEv]
5	1	1	1	8	2	884	1383	38	119	93.253105	|
5	1	1	1	8	3	951	1383	190	119	0.000000	PRA
5	1	1	1	8	4	1179	1383	150	119	0.000000	BEOT
5	1	1	1	8	5	1348	1383	110	119	16.113495	HEAP
5	1	1	1	8	6	1497	1383	179	119	28.889740	ALLAN
5	1	1	1	8	7	1715	1383	110	119	22.767326	WOR
5	1	1	1	8	8	1864	1383	50	119	31.165222	Se
5	1	1	1	8	9	1943	1383	41	119	14.321198	Te
5	1	1	1	8	10	2022	1383	51	119	30.395096	hy
5	1	1	1	8	11	2102	1403	40	69	31.308990	a
5	1	1	1	8	12	2181	1405	179	65	8.268234	eT
4	1	1	1	9	0	951	1501	1829	75	-1	
5	1	1	1	9	1	951	1473	129	133	47.480171	CBS
5	1	1	1	9	2	1113	1473	89	133	43.674500	SC
5	1	1	1	9	3	1334	1501	65	70	34.148056	2
5	1	1	1	9	4	1479	1473	56	133	19.959496	ie
5	1	1	1	9	5	1556	1503	34	69	35.052750	2
5	1	1	1	9	6	1711	1501	190	73	30.482712	A
5	1	1	1	9	7	2022	1473	45	133	14.807343	Bg
5	1	1	1	9	8	2210	1504	322	70	24.498627	FER
5	1	1	1	9	9	2565	1503	59	73	29.000656	A
4	1	1	1	10	0	950	1601	1199	74	-1	
5	1	1	1	10	1	946	1570	67	133	18.520660	Hy
5	1	1	1	10	2	1034	1570	45	133	18.436371	HR
5	1	1	1	10	3	1112	1570	45	133	0.000000	AO
5	1	1	1	10	4	1212	1603	89	68	22.495956	TB
5	1	1	1	10	5	1345	1602	266	71	35.935509	SAPs
5	1	1	1	10	6	1633	1604	189	69	41.972855	FH
5	1	1	1	10	7	1954	1604	195	71	34.177277	EE
4	1	1	1	11	0	459	1697	2321	122	-1	
5	1	1	1	11	1	459	1697	60	66	46.481758	P|
5	1	1	1	11	2	680	1719	141	100	61.666180	d[d]
5	1	1	1	11	3	878	1692	43	133	93.282333	|
5	1	1	1	11	4	964	1692	190	133	4.600204	ESB
5	1	1	1	11	5	1275	1692	45	133	39.101707	Re
5	1	1	1	11	6	1330	1722	143	70	35.755676	Rs
5	1	1	1	11	7	1563	1722	45	70	27.269783	a
5	1	1	1	11	8	1785	1723	200	72	30.370880	Ya
5	1	1	1	11	9	2051	1724	178	71	36.801781	2)
5	1	1	1	11	10	2361	1725	186	71	33.659706	SH
4	1	1	1	12	0	950	1821	1828	76	-1	
5	1	1	1	12	1	946	1795	143	132	0.000000	Sil
5	1	1	1	12	2	1133	1822	22	70	0.000000	a
5	1	1	1	12	3	1199	1795	33	132	12.370392	SF
5	1	1	1	12	4	1265	1795	208	132	30.650070	HAL
5	1	1	1	12	5	1595	1824	99	70	51.148026	AL
5	1	1	1	12	6	1727	1795	187	132	16.401520	EMEA
5	1	1	1	12	7	1947	1795	33	132	37.314777	Sk
5	1	1	1	12	8	2013	1795	55	132	61.917450	GE
