level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	400	492	2465	3867	-1	
3	1	1	1	0	0	463	492	2269	235	-1	
4	1	1	1	1	0	463	492	2269	235	-1	
5	1	1	1	1	1	463	541	142	69	96.309219	笔画
5	1	1	1	1	2	728	492	143	70	94.894089	汉字
5	1	1	1	1	3	934	488	33	102	92.390999	|
5	1	1	1	1	4	1008	494	144	70	83.279396	拼音
5	1	1	1	1	5	1253	499	143	68	54.849724	|
5	1	1	1	1	6	1892	497	118	224	19.367142	ea
5	1	1	1	1	7	2126	493	157	234	41.045933	Pe
5	1	1	1	1	8	2437	505	295	71	35.639282	备注
4	1	1	1	2	0	1886	627	332	72	-1	
5	1	1	1	2	1	1886	627	144	71	87.777374	音标
5	1	1	1	2	2	2075	623	26	100	85.503418	|
5	1	1	1	2	3	2150	629	68	70	91.591827	字
3	1	1	2	0	0	400	712	2465	3647	-1	
4	1	1	2	1	0	422	712	2443	175	-1	
5	1	1	2	1	1	422	712	751	164	0.000000	ps
5	1	1	2	1	2	1262	720	725	162	38.467636	allo
5	1	1	2	1	3	2077	602	785	362	25.148163	[fem
4	1	1	2	2	0	420	872	2444	293	-1	
5	1	1	2	2	1	420	872	223	275	0.000000	|
5	1	1	2	2	2	914	874	28	277	39.305603	|
5	1	1	2	2	3	1195	868	281	374	31.561165	[eel
5	1	1	2	2	4	1600	868	219	374	20.177773	ela
5	1	1	2	2	5	1974	885	91	276	59.822277	|
5	1	1	2	2	6	2067	886	797	279	1.107330	ee
4	1	1	2	3	0	420	1150	2442	167	-1	
5	1	1	2	3	1	420	1150	2442	167	40.399940	a
5	1	1	2	3	2	1263	1029	182	363	39.755169	a
5	1	1	2	3	3	1595	1029	243	363	44.177898	a
4	1	1	2	4	0	418	1301	2443	166	-1	
5	1	1	2	4	1	418	1301	2443	166	8.173889	aoe
5	1	1	2	4	2	1198	1180	182	362	25.700943	fs
5	1	1	2	4	3	1469	1180	454	362	41.879772	all
5	1	1	2	4	4	2073	1301	785	166	40.383331	[a
4	1	1	2	5	0	417	1453	2443	165	-1	
5	1	1	2	5	1	417	1453	2443	165	3.326263	Te
5	1	1	2	5	2	1199	1329	213	363	54.565926	fa
5	1	1	2	5	3	1653	1329	243	363	38.925953	a
5	1	1	2	5	4	2107	1329	121	363	13.320686	me
5	1	1	2	5	5	2288	1329	31	363	13.320686	|
4	1	1	2	6	0	416	1604	2443	166	-1	
5	1	1	2	6	1	416	1604	2443	166	45.069908	Tie
5	1	1	2	6	2	1228	1480	515	363	17.217041	PEED
5	1	1	2	6	3	1864	1480	424	363	12.015038	Pipe
4	1	1	2	7	0	415	1756	2443	166	-1	
5	1	1	2	7	1	415	1756	2443	166	3.122025	aT
5	1	1	2	7	2	1255	1633	182	362	33.983292	a
5	1	1	2	7	3	1557	1633	333	362	43.513367	ii
5	1	1	2	7	4	2070	1633	272	362	56.973564	[|
4	1	1	2	8	0	414	1908	2443	165	-1	
5	1	1	2	8	1	414	1908	2443	165	6.669250	Te
4	1	1	2	9	0	413	2059	2443	165	-1	
5	1	1	2	9	1	413	2059	2443	165	24.781044	ET
5	1	1	2	9	2	1830	1936	122	363	49.478722	fo
5	1	1	2	9	3	2193	2059	663	165	40.655708	[i
4	1	1	2	10	0	412	2211	2442	166	-1	
5	1	1	2	10	1	412	2089	511	363	21.058472	fae
5	1	1	2	10	2	1013	2089	121	363	21.058472	os
5	1	1	2	10	3	1194	2089	182	363	0.000000	faa
5	1	1	2	10	4	1466	2089	394	363	0.000000	afofal
5	1	1	2	10	5	1890	2089	91	363	5.487373	ie
5	1	1	2	10	6	2071	2089	122	363	47.421364	fw
5	1	1	2	10	7	2285	2224	569	153	8.159523	|
4	1	1	2	11	0	411	2363	2443	164	-1	
5	1	1	2	11	1	411	2240	450	363	35.615372	ae
5	1	1	2	11	2	936	2367	1918	160	8.533920	ef
5	1	1	2	11	3	2101	2240	212	363	0.000000	e|
4	1	1	2	12	0	410	2514	2443	164	-1	
5	1	1	2	12	1	410	2514	420	151	4.102310	Ea
5	1	1	2	12	2	920	2391	182	363	0.000000	Die
5	1	1	2	12	3	1192	2391	152	363	31.802078	Fr
5	1	1	2	12	4	1434	2391	394	363	41.720806	abl
5	1	1	2	12	5	2069	2391	183	363	0.000000	Cae
5	1	1	2	12	6	2281	2391	31	363	0.000000	[
4	1	1	2	13	0	407	2666	2444	290	-1	
5	1	1	2	13	1	407	2666	2444	290	20.251068	||
5	1	1	2	13	2	1202	2662	186	369	49.284515	ae
5	1	1	2	13	3	1448	2662	186	369	46.377636	ef
5	1	1	2	13	4	1817	2662	278	369	48.749855	oe
5	1	1	2	13	5	2248	2662	31	369	60.107231	|
4	1	1	2	14	0	406	2944	2443	172	-1	
5	1	1	2	14	1	406	2944	2443	172	15.314568	[faa
5	1	1	2	14	2	1581	2828	455	363	18.715530	amo
5	1	1	2	14	3	2277	2828	576	363	30.795700	[a
4	1	1	2	15	0	405	3103	2443	173	-1	
5	1	1	2	15	1	405	3103	390	160	16.233353	Pa
5	1	1	2	15	2	915	2988	152	363	43.794933	Ti
5	1	1	2	15	3	1187	2988	273	363	28.331383	fal
5	1	1	2	15	4	1611	3110	394	160	38.116295	lee
5	1	1	2	15	5	2052	3103	796	173	0.000000	fa
4	1	1	2	16	0	404	3264	2443	171	-1	
5	1	1	2	16	1	404	3264	692	160	1.108643	To
5	1	1	2	16	2	1186	3148	636	363	41.300640	fafa
5	1	1	2	16	3	2094	3273	753	162	36.957008	Pep
4	1	1	2	17	0	404	3424	2442	170	-1	
5	1	1	2	17	1	404	3307	720	362	21.419861	fechas
5	1	1	2	17	2	1184	3307	634	362	0.000000	[eee
5	1	1	2	17	3	2059	3433	152	157	46.471771	fe
5	1	1	2	17	4	2270	3307	61	362	58.168694	|
4	1	1	2	18	0	403	3583	2442	171	-1	
5	1	1	2	18	1	403	3467	450	363	23.706726	Yat
5	1	1	2	18	2	1004	3467	152	363	35.408218	mn
5	1	1	2	18	3	1215	3467	213	363	49.227455	ne
5	1	1	2	18	4	1699	3589	123	159	27.683502	|
5	1	1	2	18	5	2062	3467	243	363	47.935188	fae]
4	1	1	2	19	0	403	3743	2441	170	-1	
5	1	1	2	19	1	403	3743	449	158	0.000000	xc
5	1	1	2	19	2	927	3746	1917	167	41.128830	[ce
5	1	1	2	19	3	2269	3627	61	362	47.021481	|
4	1	1	2	20	0	402	3902	2441	170	-1	
5	1	1	2	20	1	402	3902	419	158	23.304253	Pe
5	1	1	2	20	2	910	3785	182	362	26.405418	fs
5	1	1	2	20	3	1182	3785	242	362	0.000000	feel
5	1	1	2	20	4	1453	3785	232	362	0.000000	ela
5	1	1	2	20	5	1906	3785	91	362	49.605515	ve
5	1	1	2	20	6	2057	3785	152	362	51.540222	fe
5	1	1	2	20	7	2298	3785	31	362	55.088737	|
4	1	1	2	21	0	400	4061	2443	169	-1	
5	1	1	2	21	1	400	3945	690	362	0.000000	Fae
5	1	1	2	21	2	1180	3945	815	362	18.756493	falar
4	1	1	2	22	0	457	4305	108	54	-1	
5	1	1	2	22	1	457	4305	108	54	79.851868	198
