level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	411	330	2463	4014	-1	
3	1	1	1	0	0	411	330	2444	379	-1	
4	1	1	1	1	0	411	330	2444	379	-1	
5	1	1	1	1	1	411	326	438	482	18.286926	oe
5	1	1	1	1	2	929	326	201	482	53.550934	[oe
5	1	1	1	1	3	1250	326	403	482	8.884186	aslo
5	1	1	1	1	4	1772	326	483	482	3.256104	era
3	1	1	2	0	0	451	477	2268	232	-1	
4	1	1	2	1	0	451	477	2268	232	-1	
5	1	1	2	1	1	451	542	140	69	85.174095	笔画
5	1	1	2	1	2	715	489	144	70	93.080849	汉字
5	1	1	2	1	3	917	485	37	97	93.080849	|
5	1	1	2	1	4	997	489	142	70	75.868996	拼音
5	1	1	2	1	5	1241	488	423	69	32.549065	mee
5	1	1	2	1	6	1894	477	117	232	30.279495	ae
5	1	1	2	1	7	2049	477	20	232	47.918354	|
5	1	1	2	1	8	2145	477	136	232	42.117859	ae
5	1	1	2	1	9	2425	483	294	71	22.711174	备注
3	1	1	3	0	0	1875	611	332	71	-1	
4	1	1	3	1	0	1875	611	332	71	-1	
5	1	1	3	1	1	1875	611	143	71	83.841911	音标
5	1	1	3	1	2	2068	603	27	102	74.960915	|
5	1	1	3	1	3	2139	611	68	70	90.234337	字
3	1	1	4	0	0	412	704	2462	3640	-1	
4	1	1	4	1	0	412	704	2444	164	-1	
5	1	1	4	1	1	412	712	223	156	59.290344	|
5	1	1	4	1	2	740	700	88	210	34.300369	me
5	1	1	4	1	3	898	700	53	210	57.134838	|
5	1	1	4	1	4	1003	700	105	210	33.960693	emo
5	1	1	4	1	5	1195	700	176	210	30.552742	[sei
5	1	1	4	1	6	1440	700	123	210	27.751755	oe]
5	1	1	4	1	7	1615	700	88	210	37.649582	ae]
5	1	1	4	1	8	1773	708	59	157	31.773972	|
5	1	1	4	1	9	1895	700	123	210	70.797150	ome
5	1	1	4	1	10	2053	700	158	210	45.219467	|e
5	1	1	4	1	11	2285	704	571	159	21.440315	|
4	1	1	4	2	0	412	862	2444	164	-1	
5	1	1	4	2	1	412	869	440	157	50.384850	ec
5	1	1	4	2	2	929	807	27	313	52.995331	|
5	1	1	4	2	3	1007	807	106	313	43.059639	eu
5	1	1	4	2	4	1190	807	184	313	52.831360	[a
5	1	1	4	2	5	1477	807	356	313	20.290283	[||
5	1	1	4	2	6	1894	807	210	313	33.453369	deal
5	1	1	4	2	7	2059	862	797	163	16.452866	|
4	1	1	4	3	0	413	1021	2444	165	-1	
5	1	1	4	3	1	413	1029	223	157	64.572037	|
5	1	1	4	3	2	693	1017	160	213	18.254700	frei
5	1	1	4	3	3	923	1017	37	213	55.914211	|
5	1	1	4	3	4	1012	1017	125	213	55.233135	van
5	1	1	4	3	5	1190	1017	18	213	48.625965	|
5	1	1	4	3	6	1261	1017	125	213	37.549370	eve
5	1	1	4	3	7	1420	1017	161	213	44.232822	|e]
5	1	1	4	3	8	1616	1017	89	213	42.641788	me)
5	1	1	4	3	9	1740	1017	107	213	10.933563	sel
5	1	1	4	3	10	1900	1017	107	213	27.832253	ini
5	1	1	4	3	11	2059	1017	161	213	19.543777	fae
5	1	1	4	3	12	2290	1021	567	162	55.767685	|
4	1	1	4	4	0	414	1181	2444	164	-1	
5	1	1	4	4	1	414	1189	223	155	35.573608	|
5	1	1	4	4	2	790	1188	93	157	64.623657	使
5	1	1	4	4	3	921	1177	54	210	83.006348	|
5	1	1	4	4	4	1022	1177	106	210	34.058418	at
5	1	1	4	4	5	1197	1177	368	210	1.659630	fee]
5	1	1	4	4	6	1617	1177	88	210	20.460526	ae]
5	1	1	4	4	7	1757	1177	298	210	0.000000	acon
5	1	1	4	4	8	2125	1177	88	210	21.884270	se
5	1	1	4	4	9	2286	1181	572	159	55.617767	|
4	1	1	4	5	0	415	1342	2444	161	-1	
5	1	1	4	5	1	415	1342	2444	161	39.041374	[|
5	1	1	4	5	2	1436	1285	270	293	44.193806	aa]
5	1	1	4	5	3	1753	1285	50	293	48.101456	a
5	1	1	4	5	4	1973	1285	245	293	46.458706	[a
5	1	1	4	5	5	2291	1285	562	293	51.647308	[ae
4	1	1	4	6	0	415	1497	2444	165	-1	
5	1	1	4	6	1	415	1506	523	156	3.123581	||
5	1	1	4	6	2	1008	1493	107	211	25.401863	ic
5	1	1	4	6	3	1184	1493	19	211	84.523590	|
5	1	1	4	6	4	1254	1493	142	211	31.233154	nats
5	1	1	4	6	5	1430	1493	54	211	41.737160	|
5	1	1	4	6	6	1553	1503	10	155	73.628441	|
5	1	1	4	6	7	1641	1502	60	156	55.866631	|
5	1	1	4	6	8	1747	1493	106	211	46.332001	ae)
5	1	1	4	6	9	1905	1493	107	211	29.046982	bie
5	1	1	4	6	10	2046	1493	36	211	84.018623	|
5	1	1	4	6	11	2134	1493	89	211	28.489166	ue
5	1	1	4	6	12	2274	1493	19	211	50.859848	|
5	1	1	4	6	13	2362	1493	494	211	36.773281	ere
4	1	1	4	7	0	416	1656	2444	166	-1	
5	1	1	4	7	1	412	1652	227	212	30.307297	[|
5	1	1	4	7	2	712	1652	177	212	10.641296	actin
5	1	1	4	7	3	924	1652	36	212	75.766472	|
5	1	1	4	7	4	1012	1652	142	212	42.600552	dma
5	1	1	4	7	5	1189	1652	36	212	81.610435	|
5	1	1	4	7	6	1260	1652	124	212	49.697380	weak
5	1	1	4	7	7	1418	1652	107	212	41.196209	ft
5	1	1	4	7	8	1560	1652	18	212	64.488693	|
5	1	1	4	7	9	1613	1652	89	212	36.769901	ae)
5	1	1	4	7	10	1790	1661	46	157	33.386734	|
5	1	1	4	7	11	1913	1660	72	158	42.099434	i
5	1	1	4	7	12	2055	1652	18	212	72.037140	|
5	1	1	4	7	13	2143	1659	54	158	30.325821	a
5	1	1	4	7	14	2266	1652	37	212	59.757191	|
5	1	1	4	7	15	2390	1652	460	212	45.118561	mh
4	1	1	4	8	0	417	1817	2443	164	-1	
5	1	1	4	8	1	417	1813	276	210	21.767921	Pf
5	1	1	4	8	2	868	1822	561	158	37.295719	pe
5	1	1	4	8	3	1865	1813	141	210	32.618950	te
5	1	1	4	8	4	2063	1817	797	158	55.128685	ee
4	1	1	4	9	0	418	1973	2443	168	-1	
5	1	1	4	9	1	418	1969	502	213	20.560516	全权
5	1	1	4	9	2	919	1969	68	213	87.598320	|
5	1	1	4	9	3	1195	1969	196	213	3.807106	fmt
5	1	1	4	9	4	1443	1969	143	213	18.269234	ae]
5	1	1	4	9	5	1603	1969	89	213	17.997055	ae
5	1	1	4	9	6	1745	1969	107	213	22.882927	al
5	1	1	4	9	7	1905	1969	107	213	52.499195	tee
5	1	1	4	9	8	2064	1969	19	213	48.984947	|
5	1	1	4	9	9	2064	1973	797	160	19.563637	af
4	1	1	4	10	0	419	2132	2443	168	-1	
5	1	1	4	10	1	419	2128	389	214	0.000000	pec
5	1	1	4	10	2	825	2128	143	214	0.000000	m|
5	1	1	4	10	3	1021	2128	108	214	37.085693	xo
5	1	1	4	10	4	1199	2128	251	214	33.055946	[wml
5	1	1	4	10	5	1484	2128	376	214	17.641678	epee]
5	1	1	4	10	6	1895	2128	215	214	33.168312	eel
5	1	1	4	10	7	2126	2128	91	214	52.943718	ae
5	1	1	4	10	8	2290	2132	569	161	50.220329	|
4	1	1	4	11	0	420	2293	2442	166	-1	
5	1	1	4	11	1	420	2303	223	156	13.905029	|
5	1	1	4	11	2	734	2289	106	212	24.729233	tm
5	1	1	4	11	3	910	2289	36	212	58.959614	|
5	1	1	4	11	4	1016	2289	125	212	49.004387	ide
5	1	1	4	11	5	1193	2289	18	212	88.863579	|
5	1	1	4	11	6	1264	2289	124	212	41.745789	tems
5	1	1	4	11	7	1422	2289	19	212	76.794708	|
5	1	1	4	11	8	1511	2299	177	157	0.000000	|e
5	1	1	4	11	9	1758	2289	248	212	36.511463	ashi
5	1	1	4	11	10	2059	2289	18	212	66.598557	|
5	1	1	4	11	11	2182	2297	106	156	43.441715	|
5	1	1	4	11	12	2341	2289	178	212	40.196346	toot
5	1	1	4	11	13	2571	2289	124	212	5.281540	cok
4	1	1	4	12	0	421	2452	2442	168	-1	
5	1	1	4	12	1	421	2462	223	158	54.118877	|
5	1	1	4	12	2	914	2461	29	158	48.752117	|
5	1	1	4	12	3	1020	2448	107	213	48.752117	ve
5	1	1	4	12	4	1180	2448	214	213	39.545635	fame
5	1	1	4	12	5	1446	2448	143	213	34.233459	ie]
5	1	1	4	12	6	1641	2448	196	213	18.566292	eae
5	1	1	4	12	7	1908	2448	107	213	43.380234	soy
5	1	1	4	12	8	2066	2452	797	160	32.758415	ff
4	1	1	4	13	0	421	2609	2443	170	-1	
5	1	1	4	13	1	421	2609	2443	170	26.995766	ee
4	1	1	4	14	0	422	2769	2443	169	-1	
5	1	1	4	14	1	422	2769	2443	169	34.296272	ee
4	1	1	4	15	0	423	2928	2443	170	-1	
5	1	1	4	15	1	423	2928	2443	170	28.797234	ed
