level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	558	390	2188	3959	-1	
3	1	1	1	0	0	558	390	2188	3959	-1	
4	1	1	1	1	0	1093	390	1614	95	-1	
5	1	1	1	1	1	1093	390	1614	95	0.000000	2|E|)pj/alale)E)e)a|elala/
5	1	1	1	1	2	2540	386	168	133	53.706703	Ela
4	1	1	1	2	0	1210	457	1378	108	-1	
5	1	1	1	2	1	1210	457	63	108	32.430168	aS
5	1	1	1	2	2	1693	492	58	59	0.000000	Ri
5	1	1	1	2	3	1812	491	58	59	0.000000	Ri
5	1	1	1	2	4	1931	491	58	59	0.000000	gl
5	1	1	1	2	5	2169	491	59	59	30.365654	|g
5	1	1	1	2	6	2529	491	59	59	14.859772	aS
4	1	1	1	3	0	1092	634	1258	186	-1	
5	1	1	1	3	1	1092	634	62	141	51.087719	=
5	1	1	1	3	2	1455	757	58	60	53.541153	“
5	1	1	1	3	3	1692	664	62	89	32.333939	=
5	1	1	1	3	4	1813	758	58	60	39.225159	长
5	1	1	1	3	5	2170	702	60	118	0.000000	se
5	1	1	1	3	6	2245	698	23	136	64.406158	|
5	1	1	1	3	7	2292	758	58	60	56.711296	长
4	1	1	1	4	0	1694	758	774	58	-1	
5	1	1	1	4	1	1694	758	58	58	42.360840	hard
5	1	1	1	4	2	1931	765	57	51	46.202847	OI
5	1	1	1	4	3	2415	769	53	38	46.202847	OI
4	1	1	1	5	0	958	788	1752	163	-1	
5	1	1	1	5	1	958	788	196	124	44.819530	“8
5	1	1	1	5	2	1455	824	59	60	41.736633	z|
5	1	1	1	5	3	1650	783	53	139	88.397324	|
5	1	1	1	5	4	1693	790	60	128	61.148022	时
5	1	1	1	5	5	1755	783	70	139	61.554092	|
5	1	1	1	5	6	1813	825	59	60	32.255585	起
5	1	1	1	5	7	1932	823	54	128	0.000000	e
5	1	1	1	5	8	2051	790	420	144	0.000000	“le[eje)
5	1	1	1	5	9	2651	789	59	60	21.547127	|*
4	1	1	1	6	0	1097	1130	1374	52	-1	
5	1	1	1	6	1	1097	1130	56	52	52.644772	J
