level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	336	398	2448	3934	-1	
3	1	1	1	0	0	336	398	2448	3934	-1	
4	1	1	1	1	0	694	398	1537	89	-1	
5	1	1	1	1	1	694	404	169	83	96.768196	瑞安
5	1	1	1	1	2	899	402	140	83	96.390579	方言
5	1	1	1	1	3	1353	400	169	83	92.344864	普通
5	1	1	1	1	4	1548	401	63	81	92.821129	话
5	1	1	1	1	5	1972	399	80	82	89.277023	例
5	1	1	1	1	6	2149	398	82	82	87.570786	字
4	1	1	1	2	0	850	541	1560	123	-1	
5	1	1	1	2	1	850	541	652	123	15.712814	g—_______+g
5	1	1	1	2	2	1795	552	258	86	43.291542	eH
5	1	1	1	2	3	2156	549	254	87	41.616348	She
4	1	1	1	3	0	853	623	1556	176	-1	
5	1	1	1	3	1	853	623	261	176	68.035301	一
5	1	1	1	3	2	1144	660	165	109	62.744545	一
5	1	1	1	3	3	1326	629	164	167	47.294548	一
5	1	1	1	3	4	1794	711	260	84	43.084179	AW,
5	1	1	1	3	5	2147	707	262	86	31.174187	FARR
4	1	1	1	4	0	851	1054	1558	123	-1	
5	1	1	1	4	1	851	1054	324	123	0.000000	qa
5	1	1	1	4	2	1421	1103	93	57	0.000000	Fq
5	1	1	1	4	3	1801	1077	255	82	22.665253	KF
5	1	1	1	4	4	2150	1075	259	84	28.840714	ia
4	1	1	1	5	0	851	1275	1559	196	-1	
5	1	1	1	5	1	851	1278	665	193	11.737442	i
5	1	1	1	5	2	1796	1278	136	80	93.171318	化
5	1	1	1	5	3	1975	1277	50	79	11.574600	吼
5	1	1	1	5	4	2024	1249	86	124	87.814545	喊
5	1	1	1	5	5	2109	1249	63	124	38.051872	”
5	1	1	1	5	6	2171	1277	60	79	92.676437	焕
5	1	1	1	5	7	2264	1276	58	80	92.493835	婚
5	1	1	1	5	8	2357	1275	53	80	75.624863	挥
4	1	1	1	6	0	853	1419	1558	88	-1	
5	1	1	1	6	1	853	1452	560	42	20.445564	a
5	1	1	1	6	2	1796	1421	259	86	35.823715	OIE
5	1	1	1	6	3	2152	1419	259	85	0.000000	ape
5	1	1	1	6	4	2329	1397	84	124	0.000000	RS
4	1	1	1	7	0	509	1652	2267	85	-1	
5	1	1	1	7	1	505	1628	73	124	15.164841	Bi
5	1	1	1	7	2	618	1628	63	124	28.627998	ee
5	1	1	1	7	3	701	1628	63	124	39.687000	Oy
5	1	1	1	7	4	794	1628	53	124	26.750778	as
5	1	1	1	7	5	866	1657	63	78	47.650452	wh
5	1	1	1	7	6	959	1628	63	124	48.005482	Ps
5	1	1	1	7	7	1052	1658	94	77	23.637634	AL
5	1	1	1	7	8	1207	1653	117	84	40.300110	de)
5	1	1	1	7	9	1362	1654	43	82	67.403488	5
5	1	1	1	7	10	1445	1654	321	83	30.358902	SEES
5	1	1	1	7	11	1796	1656	53	78	57.508499	A
5	1	1	1	7	12	1900	1654	104	82	34.467178	Re
5	1	1	1	7	13	2086	1658	42	73	67.158669	—
5	1	1	1	7	14	2179	1655	135	79	23.611092	ht
5	1	1	1	7	15	2385	1656	77	75	63.401531	2
5	1	1	1	7	16	2530	1652	246	84	38.786106	DY
4	1	1	1	8	0	336	1787	375	82	-1	
5	1	1	1	8	1	336	1787	375	82	96.897865	对
5	1	1	1	8	2	450	1783	82	100	96.551796	应
5	1	1	1	8	3	532	1787	144	82	87.984467	关系
5	1	1	1	8	4	675	1783	39	100	91.719894	:
4	1	1	1	9	0	482	2003	2062	90	-1	
5	1	1	1	9	1	482	2012	170	81	96.674461	瑞安
5	1	1	1	9	2	693	2010	134	82	96.013161	方言
5	1	1	1	9	3	1183	2009	170	81	93.218018	普通
5	1	1	1	9	4	1378	2009	63	79	92.876564	话
5	1	1	1	9	5	1797	2005	261	81	56.860649	规律
5	1	1	1	9	6	2286	2003	81	81	83.187134	例
5	1	1	1	9	7	2463	2003	81	80	74.049065	字
4	1	1	1	10	0	557	2176	2073	176	-1	
5	1	1	1	10	1	557	2209	723	143	13.239067	fag
5	1	1	1	10	2	1361	2179	653	85	70.299240	j———_
5	1	1	1	10	3	1869	2155	175	123	77.736115	Ke
5	1	1	1	10	4	2196	2176	173	85	64.120087	8
5	1	1	1	10	5	2462	2177	168	82	72.533157	剧
5	1	1	1	10	6	2571	2155	63	123	93.124763	局
4	1	1	1	11	0	668	2293	41	51	-1	
5	1	1	1	11	1	668	2293	41	51	59.864445	2
4	1	1	1	12	0	748	2317	1883	124	-1	
5	1	1	1	12	1	748	2317	523	109	38.872208	ok
5	1	1	1	12	2	1350	2354	663	87	0.000000	q——__
5	1	1	1	12	3	2197	2354	173	83	33.670822	#8
5	1	1	1	12	4	2461	2350	170	87	45.107021	EH
4	1	1	1	13	0	512	2609	2266	104	-1	
5	1	1	1	13	1	512	2624	167	82	96.520615	瑞安
5	1	1	1	13	2	723	2625	167	81	92.644745	方言
5	1	1	1	13	3	892	2626	51	78	91.226135	浊
5	1	1	1	13	4	969	2624	124	82	77.515182	声
5	1	1	1	13	5	1092	2597	70	123	90.700943	母
5	1	1	1	13	6	1192	2597	177	123	46.455158	g9[g]
5	1	1	1	13	7	1384	2630	38	75	93.085289	仅
5	1	1	1	13	8	1468	2624	41	80	97.012566	有
5	1	1	1	13	9	1545	2624	101	80	93.050888	个
5	1	1	1	13	10	1662	2622	27	83	93.155289	别
5	1	1	1	13	11	1722	2623	59	81	91.240089	字
5	1	1	1	13	12	1814	2623	94	81	96.045097	不
5	1	1	1	13	13	1926	2623	74	78	96.788162	能
5	1	1	1	13	14	2001	2597	191	123	93.167336	形成
5	1	1	1	13	15	2191	2622	93	80	93.116005	按
5	1	1	1	13	16	2283	2621	179	82	96.936310	规律
5	1	1	1	13	17	2476	2621	126	82	94.057312	推断
5	1	1	1	13	18	2645	2622	44	79	96.774002	的
5	1	1	1	13	19	2722	2625	54	73	96.720764	以
4	1	1	1	14	0	339	2740	1854	105	-1	
5	1	1	1	14	1	339	2760	113	76	92.998917	一
5	1	1	1	14	2	452	2758	52	78	82.154335	浊
5	1	1	1	14	3	525	2758	70	79	89.231659	对
5	1	1	1	14	4	634	2759	88	75	92.778305	两
5	1	1	1	14	5	729	2761	39	73	96.869843	组
5	1	1	1	14	6	810	2762	43	73	91.959274	四
5	1	1	1	14	7	898	2755	81	83	92.132690	清
5	1	1	1	14	8	978	2740	443	105	28.764008	Cg~>g、k、j、q)
5	1	1	1	14	9	1585	2753	96	85	90.319077	整
5	1	1	1	14	10	1730	2755	39	80	93.086876	齐
5	1	1	1	14	11	1812	2764	37	64	96.130333	的
5	1	1	1	14	12	1850	2755	44	79	96.907051	对
5	1	1	1	14	13	1936	2754	43	80	96.514740	应
5	1	1	1	14	14	2009	2753	143	82	93.236572	关系
5	1	1	1	14	15	2173	2811	20	20	90.454666	。
4	1	1	1	15	0	513	2883	2270	118	-1	
5	1	1	1	15	1	513	2887	167	82	96.854080	瑞安
5	1	1	1	15	2	725	2861	180	144	93.998726	方言
5	1	1	1	15	3	905	2888	37	80	92.885704	的
5	1	1	1	15	4	977	2889	55	78	89.484329	浊
5	1	1	1	15	5	1058	2886	126	83	84.508522	声
5	1	1	1	15	6	1217	2885	57	116	90.219383	母
5	1	1	1	15	7	1274	2861	405	144	0.000000	L6]、x[z]
5	1	1	1	15	8	1679	2887	46	80	90.868027	的
5	1	1	1	15	9	1760	2887	55	79	96.995544	对
5	1	1	1	15	10	1850	2886	51	80	96.909424	应
5	1	1	1	15	11	1940	2885	137	82	96.988403	情况
5	1	1	1	15	12	2120	2885	44	82	96.817322	与
5	1	1	1	15	13	2210	2884	130	82	95.217850	瑞安
5	1	1	1	15	14	2381	2861	180	144	92.802223	方言
5	1	1	1	15	15	2561	2884	44	82	92.746574	清
5	1	1	1	15	16	2642	2883	141	83	36.422630	声母
4	1	1	1	16	0	341	3017	1542	84	-1	
5	1	1	1	16	1	341	3023	136	74	45.434361	hx
5	1	1	1	16	2	536	3021	86	79	92.792587	的
5	1	1	1	16	3	624	3021	44	79	96.972313	对
5	1	1	1	16	4	698	3020	73	79	96.726730	应
5	1	1	1	16	5	790	3019	140	82	96.803360	情况
5	1	1	1	16	6	975	2992	218	123	93.963470	差不多
5	1	1	1	16	7	1212	3018	163	82	94.331009	,成
5	1	1	1	16	8	1379	3030	32	63	96.179131	如
5	1	1	1	16	9	1451	3020	78	78	96.796547	下
5	1	1	1	16	10	1545	3019	44	79	96.984528	对
5	1	1	1	16	11	1620	3019	55	79	96.718918	应
5	1	1	1	16	12	1705	3017	140	82	91.428917	关系
5	1	1	1	16	13	1869	3062	14	32	86.525475	:
4	1	1	1	17	0	706	3221	1536	91	-1	
5	1	1	1	17	1	706	3227	170	84	96.810051	瑞安
5	1	1	1	17	2	917	3227	137	85	94.967651	方言
5	1	1	1	17	3	1321	3224	170	85	93.204987	普通
5	1	1	1	17	4	1518	3224	63	83	92.775032	话
5	1	1	1	17	5	1982	3222	82	83	86.107910	例
5	1	1	1	17	6	2161	3221	81	83	82.248627	字
4	1	1	1	18	0	792	3419	1242	256	-1	
5	1	1	1	18	1	792	3419	684	256	39.570503	AR
5	1	1	1	18	2	1716	3420	261	87	55.222431	BES
4	1	1	1	19	0	798	3616	1619	143	-1	
5	1	1	1	19	1	798	3616	676	143	0.000000	x[%]_____*x
5	1	1	1	19	2	1717	3641	257	81	0.867844	Waxee
5	1	1	1	19	3	2054	3614	94	124	35.992706	86
5	1	1	1	19	4	2160	3638	257	82	28.280746	AEP
4	1	1	1	20	0	522	3888	2254	87	-1	
5	1	1	1	20	1	522	3899	111	68	95.782585	(2)
5	1	1	1	20	2	676	3892	257	83	93.259018	普通
5	1	1	1	20	3	890	3866	62	124	92.685310	话
5	1	1	1	20	4	963	3895	79	66	78.460556	zh
5	1	1	1	20	5	1107	3895	41	75	0.000000	组
5	1	1	1	20	6	1192	3891	187	82	96.697601	声母
5	1	1	1	20	7	1378	3866	78	124	96.630318	的
5	1	1	1	20	8	1455	3928	45	10	96.528732	一
5	1	1	1	20	9	1541	3890	49	82	96.908180	部
5	1	1	1	20	10	1641	3891	94	82	96.656799	分
5	1	1	1	20	11	1734	3866	86	124	96.903969	是
