level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	395	495	2466	3874	-1	
3	1	1	1	0	0	395	495	2466	3874	-1	
4	1	1	1	1	0	452	495	2266	233	-1	
5	1	1	1	1	1	452	554	141	70	93.604996	笔画
5	1	1	1	1	2	714	502	145	69	95.564644	汉字
5	1	1	1	1	3	920	497	45	90	94.057426	|
5	1	1	1	1	4	997	502	142	70	73.805618	He
5	1	1	1	1	5	1243	495	229	233	35.960396	“|
5	1	1	1	1	6	1879	499	118	225	37.704807	Bt
5	1	1	1	1	7	2112	495	157	233	39.084476	Fe
5	1	1	1	1	8	2424	503	69	71	66.511093	fe
5	1	1	1	1	9	2651	505	67	67	89.047783	注
4	1	1	1	2	0	1873	629	333	71	-1	
5	1	1	1	2	1	1873	629	144	71	87.624634	音标
5	1	1	1	2	2	2064	625	24	92	71.256020	|
5	1	1	1	2	3	2138	630	68	69	89.336082	字
4	1	1	1	3	0	413	724	2442	160	-1	
5	1	1	1	3	1	413	724	497	157	46.956474	一
5	1	1	1	3	2	938	724	260	157	30.906288	|
5	1	1	1	3	3	1284	725	142	156	19.167023	机
5	1	1	1	3	4	1481	726	216	156	16.444778	人
5	1	1	1	3	5	1700	726	1155	158	0.000000	下
4	1	1	1	4	0	414	883	2441	160	-1	
5	1	1	1	4	1	414	883	425	156	0.664566	lm
5	1	1	1	4	2	934	803	191	286	36.829910	[oe
5	1	1	1	4	3	1196	803	311	286	11.916626	[welt
5	1	1	1	4	4	1554	803	120	286	14.878830	le
5	1	1	1	4	5	1744	803	287	286	0.000000	efan
5	1	1	1	4	6	2059	886	796	157	32.273819	ef
4	1	1	1	5	0	414	1042	2442	161	-1	
5	1	1	1	5	1	414	962	449	286	27.613434	Pca
5	1	1	1	5	2	934	962	25	286	46.018875	|
5	1	1	1	5	3	1029	962	96	286	46.018875	eo
5	1	1	1	5	4	1196	962	215	286	28.393776	[me
5	1	1	1	5	5	1506	1044	325	156	23.061203	|i
5	1	1	1	5	6	2125	1044	73	157	3.673393	ae
5	1	1	1	5	7	2483	962	376	286	0.000000	生生
4	1	1	1	6	0	415	1203	2441	158	-1	
5	1	1	1	6	1	415	1203	425	156	0.000000	ie
5	1	1	1	6	2	935	1122	168	286	47.004658	[om
5	1	1	1	6	3	1173	1122	192	286	18.482071	[ou
5	1	1	1	6	4	1507	1204	168	156	19.138908	|e
5	1	1	1	6	5	1769	1204	63	156	51.052826	|
5	1	1	1	6	6	1912	1122	96	286	48.642853	em
5	1	1	1	6	7	2079	1122	120	286	20.813591	foe
4	1	1	1	7	0	415	1362	2442	159	-1	
5	1	1	1	7	1	415	1362	2442	159	28.046555	wm
5	1	1	1	7	2	1197	1283	597	286	17.553757	[well
5	1	1	1	7	3	2103	1283	144	286	50.566563	we
5	1	1	1	7	4	2293	1283	549	286	27.870224	|
4	1	1	1	8	0	416	1522	2441	265	-1	
5	1	1	1	8	1	416	1522	450	262	14.905563	EB
5	1	1	1	8	2	918	1518	54	320	57.603821	|
5	1	1	1	8	3	998	1518	161	320	35.428589	ie
5	1	1	1	8	4	1185	1518	241	320	0.000000	|e
5	1	1	1	8	5	1612	1518	241	320	0.000000	ala|
5	1	1	1	8	6	1905	1518	161	320	34.900299	ae
5	1	1	1	8	7	2118	1518	108	320	30.198380	ae
5	1	1	1	8	8	2305	1524	552	263	58.294090	|
4	1	1	1	9	0	417	1787	2441	264	-1	
5	1	1	1	9	1	417	1654	329	499	46.819405	Bl
5	1	1	1	9	2	641	1787	2217	264	7.736244	[lela
