level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	385	528	2458	3859	-1	
3	1	1	1	0	0	444	528	2265	230	-1	
4	1	1	1	1	0	444	528	2265	229	-1	
5	1	1	1	1	1	444	577	140	69	92.435020	笔画
5	1	1	1	1	2	707	528	145	70	95.346252	汉字
5	1	1	1	1	3	909	523	38	100	94.015144	|
5	1	1	1	1	4	989	529	142	72	93.159805	拼音
5	1	1	1	1	5	1232	533	421	71	13.379585	en)
5	1	1	1	1	6	1871	532	118	225	1.593552	a
5	1	1	1	1	7	2414	540	69	71	77.692780	fe
5	1	1	1	1	8	2642	555	67	56	46.041039	iE
4	1	1	1	2	0	1865	662	332	72	-1	
5	1	1	1	2	1	1865	662	144	70	89.285805	音标
5	1	1	1	2	2	2050	658	32	98	89.285805	|
5	1	1	1	2	3	2128	684	69	50	90.796829	字
3	1	1	2	0	0	385	748	2458	3639	-1	
4	1	1	2	1	0	403	748	2440	174	-1	
5	1	1	2	1	1	403	748	222	158	58.244774	|
5	1	1	2	1	2	744	744	73	218	5.723816	me
5	1	1	2	1	3	916	744	42	218	66.098129	|
5	1	1	2	1	4	980	744	164	218	45.662632	wing
5	1	1	2	1	5	1180	744	37	218	59.419666	|
5	1	1	2	1	6	1252	744	183	218	59.419666	emi]
5	1	1	2	1	7	1470	744	219	218	27.038300	tae]
5	1	1	2	1	8	1761	758	60	157	22.003029	|
5	1	1	2	1	9	1906	744	74	218	52.274147	so
5	1	1	2	1	10	2052	744	146	218	19.953384	fe
4	1	1	2	2	0	402	908	2440	173	-1	
5	1	1	2	2	1	402	908	2440	173	5.228516	[eT
5	1	1	2	2	2	1170	841	212	281	24.364578	[ee
5	1	1	2	2	3	1404	841	446	281	0.000000	lalelaf
5	1	1	2	2	4	1873	841	94	281	0.000000	a
5	1	1	2	2	5	2084	841	141	281	39.247089	be
4	1	1	2	3	0	401	1068	2440	174	-1	
5	1	1	2	3	1	401	1068	431	162	3.293182	Pe
