level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	383	637	2467	3739	-1	
3	1	1	1	0	0	383	637	2467	3605	-1	
4	1	1	1	1	0	1846	637	332	71	-1	
5	1	1	1	1	1	1846	637	144	71	89.883011	音标
5	1	1	1	1	2	2031	633	30	92	88.557938	|
5	1	1	1	1	3	2110	638	68	69	86.721603	字
4	1	1	1	2	0	383	732	2446	167	-1	
5	1	1	1	2	1	383	732	2446	167	37.969841	ee
4	1	1	1	3	0	385	891	2445	167	-1	
5	1	1	1	3	1	385	891	2445	167	14.490417	|
4	1	1	1	4	0	385	1050	2446	168	-1	
5	1	1	1	4	1	385	1058	410	160	23.514595	本
5	1	1	1	4	2	913	1056	152	158	3.801384	省
5	1	1	1	4	3	1174	1050	1657	162	28.999352	CD
5	1	1	1	4	4	1785	971	324	288	0.000000	呈
5	1	1	1	4	5	2109	971	198	288	7.468750	国
5	1	1	1	4	6	2307	971	522	288	16.119240	ET
4	1	1	1	5	0	387	1210	2446	168	-1	
5	1	1	1	5	1	387	1210	2446	168	30.123047	eT
5	1	1	1	5	2	1794	1131	264	287	30.575378	foal
5	1	1	1	5	3	2248	1131	575	287	29.646767	rin
4	1	1	1	6	0	388	1369	2446	168	-1	
5	1	1	1	6	1	388	1369	2446	168	27.583145	Cee
4	1	1	1	7	0	389	1529	2446	167	-1	
5	1	1	1	7	1	389	1529	2446	167	48.231541	es
5	1	1	1	7	2	1417	1450	504	288	0.000000	eel
5	1	1	1	7	3	2041	1529	792	167	53.494019	fe
4	1	1	1	8	0	391	1689	2445	168	-1	
5	1	1	1	8	1	391	1696	716	161	52.678040	ee
5	1	1	1	8	2	1179	1611	744	288	10.232880	[exept
5	1	1	1	8	3	2043	1691	168	158	39.050003	fe
4	1	1	1	9	0	392	1850	2445	166	-1	
5	1	1	1	9	1	392	1771	451	287	3.603706	ae
5	1	1	1	9	2	914	1771	216	287	30.805511	[ae
5	1	1	1	9	3	1177	1771	336	287	28.695290	[wee
5	1	1	1	9	4	1536	1771	431	287	0.000000	feo
5	1	1	1	9	5	2041	1850	796	158	33.429436	ff
4	1	1	1	10	0	393	2010	2445	166	-1	
5	1	1	1	10	1	393	2010	2445	166	8.246925	Jacl
5	1	1	1	10	2	1178	1931	336	287	28.844475	[ase
5	1	1	1	10	3	1537	1931	24	287	0.000000	|
5	1	1	1	10	4	1608	1931	73	287	0.000000	|
5	1	1	1	10	5	1728	1931	96	287	44.394775	a)
5	1	1	1	10	6	1895	1931	73	287	36.798973	on
5	1	1	1	10	7	2039	1931	192	287	51.076565	|e
5	1	1	1	10	8	2278	1931	551	287	25.692047	[mac
4	1	1	1	11	0	394	2170	2445	166	-1	
5	1	1	1	11	1	394	2170	2445	166	0.000000	sw
4	1	1	1	12	0	395	2331	2446	164	-1	
5	1	1	1	12	1	395	2339	222	156	10.587540	一
5	1	1	1	12	2	621	2331	2220	163	8.842865	有
4	1	1	1	13	0	396	2490	2446	166	-1	
5	1	1	1	13	1	396	2490	2446	166	37.901871	eee
5	1	1	1	13	2	1184	2411	504	288	36.436314	[ae]
5	1	1	1	13	3	1760	2411	360	288	31.541931	[eof
4	1	1	1	14	0	397	2651	2446	164	-1	
5	1	1	1	14	1	397	2651	2446	164	30.909203	we
5	1	1	1	14	2	1182	2571	168	287	23.684387	fox
5	1	1	1	14	3	1397	2571	312	287	0.000000	lalal
5	1	1	1	14	4	1732	2571	264	287	36.492271	ele
