level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	350	306	2446	4022	-1	
3	1	1	1	0	0	350	306	2443	373	-1	
4	1	1	1	1	0	350	306	1873	373	-1	
5	1	1	1	1	1	350	306	435	372	40.881878	or
5	1	1	1	1	2	863	302	200	478	34.560257	[oe
5	1	1	1	1	3	1222	302	240	478	31.475052	ole
5	1	1	1	1	4	1502	306	721	373	44.255882	eae
3	1	1	2	0	0	390	451	2269	232	-1	
4	1	1	2	1	0	390	451	2269	232	-1	
5	1	1	2	1	1	390	510	140	69	93.143860	笔画
5	1	1	2	1	2	653	459	143	69	95.281883	汉字
5	1	1	2	1	3	859	449	39	102	93.233826	|
5	1	1	2	1	4	935	459	144	69	91.599304	拼音
5	1	1	2	1	5	1181	451	420	232	21.112259	eye
5	1	1	2	1	6	1815	455	97	224	11.383789	wa
5	1	1	2	1	7	1989	451	20	232	58.833107	|
5	1	1	2	1	8	2085	451	136	232	29.372772	ae
5	1	1	2	1	9	2365	459	69	71	76.539062	fe
5	1	1	2	1	10	2592	473	67	55	92.081581	注
3	1	1	3	0	0	350	585	2446	3743	-1	
4	1	1	3	1	0	1813	585	333	69	-1	
5	1	1	3	1	1	1813	585	145	69	89.371109	音标
5	1	1	3	1	2	1999	581	30	95	89.371109	|
5	1	1	3	1	3	2078	605	68	49	74.756096	F
4	1	1	3	2	0	350	681	2443	158	-1	
5	1	1	3	2	1	350	681	2443	158	21.760582	Cnc
4	1	1	3	3	0	350	839	2443	161	-1	
5	1	1	3	3	1	346	778	342	273	39.409607	frm)
5	1	1	3	3	2	846	778	228	273	62.065182	[ov
5	1	1	3	3	3	1119	778	206	273	25.349953	[stm
5	1	1	3	3	4	1346	778	47	273	1.977264	|
5	1	1	3	3	5	1415	841	160	158	1.977264	ef
5	1	1	3	3	6	1642	778	229	273	10.874290	lal
5	1	1	3	3	7	1772	841	1021	159	0.000000	fe
4	1	1	3	4	0	351	1000	2442	162	-1	
5	1	1	3	4	1	351	938	340	275	2.530579	P|
5	1	1	3	4	2	851	938	253	275	19.214851	[ome
5	1	1	3	4	3	1149	938	161	275	29.941399	faa
