level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	379	378	2448	3986	-1	
3	1	1	1	0	0	383	362	2444	4002	-1	
4	1	1	1	1	0	422	378	2191	154	-1	
5	1	1	1	1	1	422	460	69	72	92.752159	部
5	1	1	1	1	2	523	461	41	71	89.478256	首
4	1	1	1	2	0	422	492	2266	153	-1	
5	1	1	1	2	1	422	497	141	136	38.393894	笔画
5	1	1	1	2	2	687	512	145	70	94.537544	汉字
5	1	1	1	2	3	890	490	34	107	93.978195	|
5	1	1	1	2	4	969	513	142	70	94.060608	拼音
5	1	1	1	2	5	1212	515	141	68	82.989677	反切
5	1	1	1	2	6	1386	492	14	153	76.543373	|
5	1	1	1	2	7	1475	515	24	68	38.193962	|
5	1	1	1	2	8	1577	492	103	153	21.612404	BS)
5	1	1	1	2	9	1743	514	27	70	69.105598	声
5	1	1	1	2	10	1810	492	20	153	69.105598	|
5	1	1	1	2	11	1877	540	113	101	87.687927	国际
5	1	1	1	2	12	2074	540	138	71	0.000000	ae|
5	1	1	1	2	13	2393	515	69	71	18.233528	#*
4	1	1	1	3	0	1846	639	330	71	-1	
5	1	1	1	3	1	1846	639	143	71	84.147430	音标
5	1	1	1	3	2	2031	617	27	108	84.147430	|
5	1	1	1	3	3	2108	640	68	70	54.504566	=
4	1	1	1	4	0	379	729	1918	284	-1	
5	1	1	1	4	1	379	729	261	284	29.109749	Sa]
5	1	1	1	4	2	734	734	72	261	40.562305	+
5	1	1	1	4	3	876	729	214	284	46.115910	[ve
5	1	1	1	4	4	1160	729	663	284	0.000000	fw)elmfey
5	1	1	1	4	5	1870	729	95	284	4.509842	ie
5	1	1	1	4	6	2035	729	143	284	50.348816	fe
5	1	1	1	4	7	2248	729	49	284	21.063232	|
4	1	1	1	5	0	384	997	2439	162	-1	
5	1	1	1	5	1	380	993	248	186	20.345192	|_|
5	1	1	1	5	2	690	993	155	186	56.875999	cat
5	1	1	1	5	3	903	993	35	186	88.596428	|
5	1	1	1	5	4	953	993	156	186	77.290359	cong
5	1	1	1	5	5	1155	993	31	186	84.686562	|
5	1	1	1	5	6	1217	993	140	186	34.124054	seas
5	1	1	1	5	7	1387	993	78	186	39.537998	[5
5	1	1	1	5	8	1527	993	16	186	58.226948	|
5	1	1	1	5	9	1573	1000	47	156	43.441185	a
5	1	1	1	5	10	1666	993	16	186	43.441185	|
5	1	1	1	5	11	1713	993	93	186	40.773968	ae]
5	1	1	1	5	12	1868	993	109	186	12.843178	eum
5	1	1	1	5	13	2030	993	36	186	96.407761	|
5	1	1	1	5	14	2100	993	78	186	22.421249	A>
5	1	1	1	5	15	2240	993	31	186	80.666473	|
5	1	1	1	5	16	2395	993	326	186	34.388580	ayo)
4	1	1	1	6	0	767	1205	67	32	-1	
5	1	1	1	6	1	763	1201	33	40	71.697861	人
5	1	1	1	6	2	795	1205	6	32	30.560028	人
5	1	1	1	6	3	800	1205	34	32	53.606400	人、
4	1	1	1	7	0	383	1152	2440	282	-1	
5	1	1	1	7	1	383	1156	396	262	6.446564	|e
5	1	1	1	7	2	896	1152	188	282	26.437347	fm
5	1	1	1	7	3	1154	1152	353	282	0.000000	fate
5	1	1	1	7	4	1530	1152	165	282	0.000000	farf
5	1	1	1	7	5	1742	1160	61	259	23.978882	|
5	1	1	1	7	6	1883	1152	306	282	34.401031	tne
5	1	1	1	7	7	2259	1160	564	261	51.709984	|
4	1	1	1	8	0	384	1420	2440	159	-1	
5	1	1	1	8	1	384	1420	223	157	57.824898	|
5	1	1	1	8	2	857	1420	50	157	51.555641	|
5	1	1	1	8	3	981	1416	201	185	51.555641	in|
5	1	1	1	8	4	1212	1416	140	185	31.948479	pay
5	1	1	1	8	5	1397	1416	140	185	53.345161	|e]
5	1	1	1	8	6	1613	1422	54	156	19.198036	|
5	1	1	1	8	7	1798	1416	247	185	0.000000	|etcian]
5	1	1	1	8	8	2030	1423	794	156	20.745438	ef
4	1	1	1	9	0	385	1579	2439	161	-1	
5	1	1	1	9	1	385	1575	244	186	54.192818	||
5	1	1	1	9	2	675	1575	140	186	29.605270	ec
5	1	1	1	9	3	892	1575	32	186	61.311527	|
5	1	1	1	9	4	973	1575	164	186	81.779007	cang
5	1	1	1	9	5	1171	1575	16	186	86.186096	|
5	1	1	1	9	6	1233	1575	140	186	22.533203	tml
5	1	1	1	9	7	1404	1575	140	186	17.920990	fel
5	1	1	1	9	8	1574	1575	218	186	29.225250	alae
5	1	1	1	9	9	1869	1575	186	186	16.279755	sho)
5	1	1	1	9	10	2030	1581	794	159	36.373306	||
4	1	1	1	10	0	385	1735	1823	281	-1	
5	1	1	1	10	1	385	1735	441	281	0.000000	BSE
5	1	1	1	10	2	896	1735	24	281	27.659195	|
5	1	1	1	10	3	966	1735	165	281	19.660309	ose
5	1	1	1	10	4	1247	1735	118	281	57.950500	ac
5	1	1	1	10	5	1434	1735	370	281	0.000000	eae]
5	1	1	1	10	6	1949	1735	259	281	10.791992	foe
4	1	1	1	11	0	385	2002	2440	159	-1	
5	1	1	1	11	1	385	1998	259	185	32.208466	||
5	1	1	1	11	2	739	2002	93	158	85.242302	全
5	1	1	1	11	3	889	1998	47	185	85.242302	|
5	1	1	1	11	4	966	1998	140	185	54.392288	fing
5	1	1	1	11	5	1151	1998	32	185	65.359161	|
