level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	294	647	2570	3737	-1	
3	1	1	1	0	0	1874	647	332	71	-1	
4	1	1	1	1	0	1874	647	332	71	-1	
5	1	1	1	1	1	1874	648	144	70	91.604065	音标
5	1	1	1	1	2	2063	643	25	94	86.003967	|
5	1	1	1	1	3	2138	647	68	70	85.665039	字
3	1	1	2	0	0	294	742	2570	3642	-1	
4	1	1	2	1	0	415	742	2440	176	-1	
5	1	1	2	1	1	415	746	408	172	43.333229	[a
5	1	1	2	1	2	951	658	181	309	17.088440	oe
5	1	1	2	1	3	1209	658	489	309	8.568817	ive]
5	1	1	2	1	4	1904	658	207	309	30.436996	on
5	1	1	2	1	5	2290	742	565	170	36.467724	|
4	1	1	2	2	0	416	912	2439	175	-1	
5	1	1	2	2	1	416	912	2439	175	19.109505	[fon
5	1	1	2	2	2	1210	828	464	309	5.583786	fee]
5	1	1	2	2	3	1879	912	976	175	19.513466	eff
4	1	1	2	3	0	416	1083	2440	173	-1	
5	1	1	2	3	1	416	1083	2440	173	26.564697	[ee
5	1	1	2	3	2	1187	997	207	310	39.042847	foes
5	1	1	2	3	3	1445	997	440	310	1.617416	[Ale
5	1	1	2	3	4	2065	997	285	310	12.993118	[ref
4	1	1	2	4	0	417	1251	2439	175	-1	
5	1	1	2	4	1	417	1251	2439	175	23.935799	[fe
5	1	1	2	4	2	1239	1168	208	310	18.910301	ee
5	1	1	2	4	3	1627	1168	362	310	29.892433	Tom
5	1	1	2	4	4	2066	1168	156	310	43.229111	fe
4	1	1	2	5	0	418	1423	2439	167	-1	
5	1	1	2	5	1	418	1423	2439	167	34.711723	[ea
5	1	1	2	5	2	1189	1332	130	310	39.272041	fi
5	1	1	2	5	3	1654	1332	336	310	37.456432	om
5	1	1	2	5	4	2067	1332	130	310	31.254990	[a
4	1	1	2	6	0	418	1586	2440	168	-1	
5	1	1	2	6	1	418	1497	434	309	45.544544	[re
5	1	1	2	6	2	954	1497	259	309	43.933605	fool
5	1	1	2	6	3	1341	1590	224	160	38.182072	||
5	1	1	2	6	4	1650	1497	438	309	18.569641	|r|
5	1	1	2	6	5	2190	1588	95	161	16.314392	|
4	1	1	2	7	0	345	1751	2514	166	-1	
5	1	1	2	7	1	345	1824	3	2	30.124321	[ope
5	1	1	2	7	2	933	1661	129	309	11.554520	Te
5	1	1	2	7	3	1165	1661	671	309	0.000000	faecal
5	1	1	2	7	4	1937	1751	922	163	0.000000	oe
4	1	1	2	8	0	419	1916	2440	166	-1	
5	1	1	2	8	1	419	1916	2440	166	29.372742	i
5	1	1	2	8	2	1187	1827	181	309	21.745468	Tie
5	1	1	2	8	3	1496	1827	310	309	17.750580	fica
5	1	1	2	8	4	1908	1827	310	309	21.289932	ee
5	1	1	2	8	5	2294	1827	568	309	20.516350	|
4	1	1	2	9	0	419	2079	2441	305	-1	
5	1	1	2	9	1	419	2079	2441	305	4.212509	|
5	1	1	2	9	2	1219	1931	285	568	43.317028	al
5	1	1	2	9	3	1645	1931	475	568	46.601936	ein
4	1	1	2	10	0	421	2382	2440	172	-1	
5	1	1	2	10	1	417	2297	155	309	32.091888	rma
5	1	1	2	10	2	623	2297	335	309	0.000000	[aan|
5	1	1	2	10	3	1035	2297	103	309	43.829506	we
5	1	1	2	10	4	1189	2297	515	309	0.000000	fealale
5	1	1	2	10	5	1756	2297	232	309	0.000000	sls
5	1	1	2	10	6	2065	2297	129	309	43.561646	fe
5	1	1	2	10	7	2291	2382	570	167	55.426861	|
4	1	1	2	11	0	422	2552	2439	172	-1	
5	1	1	2	11	1	422	2555	408	169	0.000000	|e
5	1	1	2	11	2	933	2467	206	309	48.936558	[om
5	1	1	2	11	3	1216	2467	361	309	3.434647	[ole]
5	1	1	2	11	4	1628	2467	104	309	3.434647	x)
5	1	1	2	11	5	1782	2467	310	309	7.524788	elo]
5	1	1	2	11	6	2169	2553	26	167	29.821671	=
5	1	1	2	11	7	2297	2467	53	309	52.978878	|
4	1	1	2	12	0	422	2722	2440	172	-1	
5	1	1	2	12	1	422	2722	2440	172	27.363174	[ero
5	1	1	2	12	2	1216	2637	413	309	0.000000	fra]
5	1	1	2	12	3	1860	2637	284	309	31.015022	of
5	1	1	2	12	4	2297	2637	568	309	56.540951	|
4	1	1	2	13	0	423	2892	2439	173	-1	
5	1	1	2	13	1	423	2892	2439	173	21.042137	[Tone
5	1	1	2	13	2	1449	2808	258	309	0.752808	fe]
