level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	399	482	2450	3870	-1	
3	1	1	1	0	0	399	482	2450	3870	-1	
4	1	1	1	1	0	438	482	2268	233	-1	
5	1	1	1	1	1	438	545	139	70	94.023979	笔画
5	1	1	1	1	2	699	493	146	70	96.005913	汉字
5	1	1	1	1	3	905	486	43	101	95.134567	|
5	1	1	1	1	4	983	493	144	70	80.300850	拼音
5	1	1	1	1	5	1229	482	421	233	37.608715	mayen
5	1	1	1	1	6	1943	486	100	225	35.939850	|
5	1	1	1	1	7	2118	482	156	233	35.597061	ae
5	1	1	1	1	8	2413	488	69	71	77.679749	备
5	1	1	1	1	9	2639	489	67	68	92.590004	注
4	1	1	1	2	0	1861	615	334	72	-1	
5	1	1	1	2	1	1861	616	145	71	90.959785	音标
5	1	1	1	2	2	2050	611	32	100	86.713699	|
5	1	1	1	2	3	2126	615	69	70	91.346420	字
4	1	1	1	3	0	399	710	2442	165	-1	
5	1	1	1	3	1	399	718	416	157	0.000000	le
5	1	1	1	3	2	884	645	258	280	22.996704	fro
5	1	1	1	3	3	1188	645	327	280	17.930237	fase
5	1	1	1	3	4	1584	714	421	158	17.930237	ie
5	1	1	1	3	5	2046	710	795	165	37.101280	[oe
4	1	1	1	4	0	402	1143	2441	275	-1	
5	1	1	1	4	1	398	1022	418	501	36.955738	fils
5	1	1	1	4	2	926	1143	1917	275	0.000000	[lerealmle|
4	1	1	1	5	0	448	1305	133	63	-1	
5	1	1	1	5	1	448	1305	133	63	93.191528	四
5	1	1	1	5	2	527	1301	57	89	52.753616	男
4	1	1	1	6	0	403	1414	2441	170	-1	
5	1	1	1	6	1	403	1418	1418	166	34.592834	|
5	1	1	1	6	2	1877	1414	967	166	0.000000	一
4	1	1	1	7	0	404	1579	2441	266	-1	
5	1	1	1	7	1	404	1579	2441	266	16.743309	本
4	1	1	1	8	0	404	1845	2441	289	-1	
5	1	1	1	8	1	404	1848	522	286	17.289078	加
5	1	1	1	8	2	936	1848	480	285	0.000000	所
5	1	1	1	8	3	1419	1845	1426	287	14.823135	生生
4	1	1	1	9	0	627	2130	2219	166	-1	
5	1	1	1	9	1	623	2126	236	217	0.000000	jwwcm
5	1	1	1	9	2	912	2126	55	217	59.312244	|
5	1	1	1	9	3	1020	2126	92	217	59.312244	ou
5	1	1	1	9	4	1183	2126	19	217	27.523422	|
5	1	1	1	9	5	1237	2126	200	217	0.000000	ssoe|
5	1	1	1	9	6	1509	2126	199	217	0.000000	fae]
5	1	1	1	9	7	1726	2126	109	217	0.000000	we]
5	1	1	1	9	8	1888	2126	92	217	62.500969	ou
5	1	1	1	9	9	2047	2126	109	217	79.793900	|
5	1	1	1	9	10	2155	2133	121	160	50.516304	欧
5	1	1	1	9	11	2277	2126	82	217	0.000000	|]
4	1	1	1	10	0	404	2294	2442	166	-1	
5	1	1	1	10	1	400	2290	54	216	38.775505	|
5	1	1	1	10	2	580	2290	360	216	23.772232	pcp]
5	1	1	1	10	3	1012	2290	90	216	60.481590	vo
5	1	1	1	10	4	1174	2290	360	216	5.344742	[ime
5	1	1	1	10	5	1552	2290	272	216	5.344742	fm)
5	1	1	1	10	6	1912	2296	72	161	51.686600	o
5	1	1	1	10	7	2038	2290	162	216	39.158340	fe
