level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	337	450	2503	3870	-1	
3	1	1	1	0	0	337	450	2503	3870	-1	
4	1	1	1	1	0	418	450	2268	239	-1	
5	1	1	1	1	1	418	518	140	69	74.895523	笔画
5	1	1	1	1	2	681	467	145	70	94.845833	汉字
5	1	1	1	1	3	887	460	39	102	94.896042	|
5	1	1	1	1	4	964	467	141	70	94.033684	拼音
5	1	1	1	1	5	1209	467	422	70	0.000000	RAR)
5	1	1	1	1	6	1882	450	100	239	28.473442	bs
5	1	1	1	1	7	2021	450	21	239	35.672501	|
5	1	1	1	1	8	2391	462	295	71	51.281857	fee
4	1	1	1	2	0	1844	590	331	71	-1	
5	1	1	1	2	1	1844	590	144	71	92.505005	音标
5	1	1	1	2	2	2033	586	26	100	92.505005	|
5	1	1	1	2	3	2108	590	67	69	69.212761	F
4	1	1	1	3	0	378	684	2446	266	-1	
5	1	1	1	3	1	374	571	294	504	48.690468	fal
5	1	1	1	3	2	710	689	84	260	0.000000	«
5	1	1	1	3	3	878	571	168	504	32.344162	[=
5	1	1	1	3	4	1130	684	1694	266	0.000000	[esl
4	1	1	1	4	0	379	948	2447	162	-1	
5	1	1	1	4	1	379	944	264	214	30.181168	||
5	1	1	1	4	2	722	952	108	156	22.500847	机
5	1	1	1	4	3	896	944	41	214	49.429401	|
5	1	1	1	4	4	1141	944	411	214	0.000000	faalel
5	1	1	1	4	5	1587	944	358	214	0.000000	stele
5	1	1	1	4	6	2033	944	144	214	27.903778	|e
4	1	1	1	5	0	380	1110	2445	159	-1	
5	1	1	1	5	1	380	1106	279	212	19.374069	P|
5	1	1	1	5	2	800	1112	105	156	34.688217	|
5	1	1	1	5	3	976	1106	125	212	56.112076	tam
5	1	1	1	5	4	1153	1106	18	212	52.052303	|
5	1	1	1	5	5	1224	1106	142	212	41.616817	tae
5	1	1	1	5	6	1400	1106	107	212	17.092697	fae
5	1	1	1	5	7	1524	1106	142	212	18.002861	fae
5	1	1	1	5	8	1754	1113	50	155	49.907955	|
5	1	1	1	5	9	1877	1106	89	212	48.365978	ovo
5	1	1	1	5	10	2019	1106	177	212	47.595573	|e
5	1	1	1	5	11	2257	1110	568	156	37.232956	|
4	1	1	1	6	0	382	1268	2445	159	-1	
5	1	1	1	6	1	382	1271	222	156	56.476665	|
5	1	1	1	6	2	798	1271	108	156	2.620636	|
5	1	1	1	6	3	1008	1264	92	210	70.789009	am
5	1	1	1	6	4	1152	1264	80	210	89.738029	|
5	1	1	1	6	5	1231	1272	119	155	68.401817	者
5	1	1	1	6	6	1399	1272	82	154	0.000000	|
5	1	1	1	6	7	1480	1264	67	210	67.927887	平
5	1	1	1	6	8	1546	1271	66	154	80.015434	|
5	1	1	1	6	9	1611	1264	67	210	0.000000	珊
5	1	1	1	6	10	1677	1271	66	153	27.527893	|
5	1	1	1	6	11	1808	1270	119	153	0.000000	疹
5	1	1	1	6	12	1926	1264	198	210	43.276974	|
