level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	379	510	2454	3860	-1	
3	1	1	1	0	0	379	510	2451	3860	-1	
4	1	1	1	1	0	427	510	2266	225	-1	
5	1	1	1	1	1	427	564	142	69	93.380318	笔画
5	1	1	1	1	2	611	506	34	131	89.027100	|
5	1	1	1	1	3	691	514	146	65	94.491043	汉子
5	1	1	1	1	4	906	506	33	131	92.294899	|
5	1	1	1	1	5	975	510	141	69	34.517525	OE
5	1	1	1	1	6	1217	510	1039	225	0.000000	aes
5	1	1	1	1	7	2399	517	294	71	20.285126	ae
4	1	1	1	2	0	1850	640	332	71	-1	
5	1	1	1	2	1	1850	640	145	70	83.288551	音标
5	1	1	1	2	2	2026	633	44	103	42.714706	|
5	1	1	1	2	3	2115	663	67	48	67.767868	+
4	1	1	1	3	0	384	727	1877	162	-1	
5	1	1	1	3	1	384	727	54	162	53.547852	|
5	1	1	1	3	2	546	732	63	151	44.158760	|
5	1	1	1	3	3	900	731	12	147	89.253914	|
5	1	1	1	3	4	981	727	143	162	75.346817	juan
5	1	1	1	3	5	1153	727	28	162	84.636902	|
5	1	1	1	3	6	1234	727	149	162	31.313774	we
5	1	1	1	3	7	1491	733	42	147	58.923805	|
5	1	1	1	3	8	1585	727	95	162	28.153229	ae]
5	1	1	1	3	9	1734	727	81	162	27.145119	Rf
5	1	1	1	3	10	1855	727	122	162	51.231544	too
5	1	1	1	3	11	2031	727	27	162	78.222511	|
5	1	1	1	3	12	2115	738	72	147	33.984749	绢
5	1	1	1	3	13	2220	727	41	162	59.873901	|
4	1	1	1	4	0	388	739	2442	310	-1	
5	1	1	1	4	1	388	881	523	162	0.000000	pa
5	1	1	1	4	2	1217	881	134	160	26.118172	ee
5	1	1	1	4	3	1450	735	368	400	26.118172	allel
5	1	1	1	4	4	1809	739	1021	310	31.396980	pe
4	1	1	1	5	0	388	1041	2441	170	-1	
5	1	1	1	5	1	388	1037	250	217	31.717140	pf
5	1	1	1	5	2	799	1041	111	158	46.503567	|
5	1	1	1	5	3	998	1037	92	217	36.014652	sou
5	1	1	1	5	4	1161	1037	19	217	63.110565	|
5	1	1	1	5	5	1233	1037	128	217	27.590218	ime
5	1	1	1	5	6	1432	1037	200	217	26.069725	eft
5	1	1	1	5	7	1722	1047	83	158	28.281929	|
5	1	1	1	5	8	1866	1037	309	217	45.017387	cue
5	1	1	1	5	9	2258	1050	568	161	29.462738	|
4	1	1	1	6	0	388	1202	2441	170	-1	
5	1	1	1	6	1	388	1198	250	217	0.000000	pf
5	1	1	1	6	2	799	1202	111	158	35.858086	|
5	1	1	1	6	3	980	1198	128	217	51.816181	mes
