level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	361	328	2461	4046	-1	
3	1	1	1	0	0	361	328	2444	377	-1	
4	1	1	1	1	0	361	328	2444	377	-1	
5	1	1	1	1	1	361	324	609	490	19.610550	alee]
5	1	1	1	1	2	886	328	1919	377	0.000000	eel)
5	1	1	1	1	3	2398	324	410	490	17.309120	to
4	1	1	1	2	0	1826	607	332	72	-1	
5	1	1	1	2	1	1826	608	144	71	91.898315	音标
5	1	1	1	2	2	2015	603	26	100	89.566605	|
5	1	1	1	2	3	2090	607	68	71	58.589111	F
3	1	1	2	0	0	363	704	2459	3670	-1	
4	1	1	2	1	0	363	704	2443	163	-1	
5	1	1	2	1	1	363	704	2443	163	1.973480	[ofa
5	1	1	2	1	2	1477	626	312	312	33.663635	all
5	1	1	2	1	3	1867	626	78	312	39.800915	oe
5	1	1	2	1	4	2023	626	130	312	26.938438	fn
5	1	1	2	1	5	2231	626	572	312	39.584614	[a
4	1	1	2	2	0	363	867	2443	163	-1	
5	1	1	2	2	1	363	867	2443	163	18.849487	fences
5	1	1	2	2	2	1162	790	156	311	31.371506	fm
5	1	1	2	2	3	1421	790	312	311	15.170784	eff
5	1	1	2	2	4	1939	790	235	311	0.000000	fe
4	1	1	2	3	0	364	1029	2443	165	-1	
5	1	1	2	3	1	364	953	437	311	22.430511	foe
5	1	1	2	3	2	878	953	234	311	31.154282	Te
5	1	1	2	3	3	1189	1034	459	159	27.940277	PT
5	1	1	2	3	4	1785	953	156	311	30.076416	fae
5	1	1	2	3	5	2018	953	157	311	0.000000	fe
4	1	1	2	4	0	364	1194	2444	320	-1	
5	1	1	2	4	1	364	1116	968	402	0.000000	pope
5	1	1	2	4	2	1867	1194	939	320	40.673695	fe
4	1	1	2	5	0	365	1357	1870	163	-1	
5	1	1	2	5	1	365	1360	385	160	27.965393	fo
5	1	1	2	5	2	905	1277	182	311	37.520241	oe
5	1	1	2	5	3	1449	1277	442	311	31.855095	Ta
4	1	1	2	6	0	365	1517	2444	165	-1	
5	1	1	2	6	1	365	1517	2444	165	0.000000	COC
4	1	1	2	7	0	366	1680	2444	307	-1	
5	1	1	2	7	1	366	1676	360	397	11.483299	Pt
5	1	1	2	7	2	858	1676	332	397	0.000000	te|
5	1	1	2	7	3	1354	1682	297	302	16.511986	Lt
5	1	1	2	7	4	1751	1676	365	397	0.000000	fels
5	1	1	2	7	5	2214	1676	596	397	14.143555	pee
4	1	1	2	8	0	368	1984	2442	166	-1	
5	1	1	2	8	1	368	1984	2442	166	0.238838	CCC
4	1	1	2	9	0	368	2146	2443	166	-1	
5	1	1	2	9	1	368	2068	567	311	10.771454	ecw
5	1	1	2	9	2	893	2146	1918	163	0.000000	falloff
4	1	1	2	10	0	369	2308	2444	166	-1	
5	1	1	2	10	1	369	2308	2444	166	18.577408	[ef
5	1	1	2	10	2	1142	2231	208	311	32.844276	fies
5	1	1	2	10	3	1375	2231	468	311	6.048340	[fala
5	1	1	2	10	4	2023	2231	157	311	39.235100	fae
5	1	1	2	10	5	2256	2231	27	311	33.018127	[
4	1	1	2	11	0	369	2470	2444	166	-1	
5	1	1	2	11	1	369	2392	722	311	22.343376	[Te
5	1	1	2	11	2	1168	2392	621	311	13.404282	afin
5	1	1	2	11	3	2023	2392	105	311	19.433502	fo
4	1	1	2	12	0	370	2632	2444	166	-1	
5	1	1	2	12	1	370	2632	2444	166	27.408562	cw
5	1	1	2	12	2	1221	2554	571	311	17.466629	eae
5	1	1	2	12	3	1869	2554	234	311	24.264160	oe)
5	1	1	2	12	4	2257	2554	546	311	16.578033	|
4	1	1	2	13	0	370	2793	2444	167	-1	
5	1	1	2	13	1	370	2800	411	160	24.375198	fe
5	1	1	2	13	2	884	2716	182	311	22.837196	[im
5	1	1	2	13	3	1143	2716	416	311	0.000000	fae
5	1	1	2	13	4	1739	2716	234	311	28.579697	fear
5	1	1	2	13	5	2024	2716	157	311	26.838005	fe
4	1	1	2	14	0	371	2955	2444	167	-1	
