level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	381	483	2444	3910	-1	
3	1	1	1	0	0	420	483	2270	233	-1	
4	1	1	1	1	0	420	483	2270	233	-1	
5	1	1	1	1	1	420	539	141	69	94.135010	笔画
5	1	1	1	1	2	684	488	144	71	94.410645	汉字
5	1	1	1	1	3	884	484	41	91	92.523247	|
5	1	1	1	1	4	966	489	142	71	92.216835	拼音
5	1	1	1	1	5	1211	490	560	71	9.054443	mean)
5	1	1	1	1	6	1847	487	98	224	58.814911	a
5	1	1	1	1	7	2022	483	20	233	71.777161	|
5	1	1	1	1	8	2100	483	156	233	39.129242	ae
5	1	1	1	1	9	2395	492	69	71	79.016899	备
5	1	1	1	1	10	2623	495	67	67	91.746628	注
4	1	1	1	2	0	1845	617	332	71	-1	
5	1	1	1	2	1	1845	617	144	71	88.782898	音标
5	1	1	1	2	2	2030	613	30	92	88.782898	|
5	1	1	1	2	3	2110	617	67	71	87.923347	字
3	1	1	2	0	0	381	711	2444	3682	-1	
4	1	1	2	1	0	381	711	2444	161	-1	
5	1	1	2	1	1	381	711	421	157	14.569626	pe
5	1	1	2	1	2	895	636	143	283	20.661369	fe
5	1	1	2	1	3	1131	636	190	283	0.000000	fee
5	1	1	2	1	4	1367	636	591	283	0.000000	lafalele
5	1	1	2	1	5	2027	636	166	283	4.748909	te
4	1	1	2	2	0	381	870	2443	163	-1	
5	1	1	2	2	1	381	870	397	158	9.270691	fw
5	1	1	2	2	2	872	796	213	283	49.768852	[om
5	1	1	2	2	3	1155	796	213	283	18.631981	[ams
5	1	1	2	2	4	1461	796	72	283	0.000000	e)
5	1	1	2	2	5	1579	796	473	283	0.000000	e|ml
5	1	1	2	2	6	2029	874	795	158	0.000000	CI
4	1	1	2	3	0	381	1030	2443	164	-1	
5	1	1	2	3	1	381	1030	403	159	32.243179	本
5	1	1	2	3	2	783	957	160	283	25.178917	天
5	1	1	2	3	3	943	1032	124	159	27.638329	本
5	1	1	2	3	4	1066	957	107	283	37.327637	了
5	1	1	2	3	5	1172	1035	357	158	59.536457	[四
5	1	1	2	3	6	1579	1036	196	157	10.093552	口
5	1	1	2	3	7	1774	957	107	283	69.391861	口
5	1	1	2	3	8	1880	957	390	283	18.556915	CEI
5	1	1	2	3	9	2269	1035	549	159	0.000000	有
4	1	1	2	4	0	381	1191	2443	161	-1	
5	1	1	2	4	1	381	1191	521	158	3.449852	|
5	1	1	2	4	2	990	1116	95	283	35.381866	vm
5	1	1	2	4	3	1155	1116	374	283	14.248749	fora
5	1	1	2	4	4	1532	1197	1292	155	27.230133	emf
4	1	1	2	5	0	381	1351	2443	160	-1	
5	1	1	2	5	1	381	1351	421	157	14.558304	fm
5	1	1	2	5	2	895	1273	214	283	51.297421	[rn
5	1	1	2	5	3	1178	1273	166	283	44.811707	Pow
5	1	1	2	5	4	1391	1273	567	283	0.000000	[eam
5	1	1	2	5	5	2051	1273	166	283	0.000000	eee
5	1	1	2	5	6	2263	1273	25	283	0.000000	f
4	1	1	2	6	0	381	1511	2443	160	-1	
5	1	1	2	6	1	381	1511	421	156	23.315880	fe
5	1	1	2	6	2	895	1433	190	283	16.311050	fe
5	1	1	2	6	3	1155	1511	1669	160	0.000000	lowell
5	1	1	2	6	4	1886	1433	284	283	25.815720	oe
5	1	1	2	6	5	2263	1433	567	283	39.677338	|
4	1	1	2	7	0	381	1670	2443	163	-1	
5	1	1	2	7	1	381	1670	421	158	8.227318	le
5	1	1	2	7	2	895	1594	190	283	14.303848	fe
5	1	1	2	7	3	1155	1670	1669	163	0.000000	faw[A[@elool
5	1	1	2	7	4	2098	1594	95	283	53.168736	ae
5	1	1	2	7	5	2263	1594	567	283	35.032555	|
4	1	1	2	8	0	381	1831	2443	160	-1	
5	1	1	2	8	1	381	1831	421	157	4.390930	oe
5	1	1	2	8	2	895	1754	591	283	0.000000	[owls
5	1	1	2	8	3	1532	1754	378	283	0.000000	[eff
5	1	1	2	8	4	1805	1833	1019	158	44.431019	af
4	1	1	2	9	0	381	1991	2443	161	-1	
5	1	1	2	9	1	381	1991	421	157	32.464134	fw
5	1	1	2	9	2	895	1914	190	283	31.072632	fom
5	1	1	2	9	3	1155	1914	189	283	31.566902	foe
5	1	1	2	9	4	1414	1914	284	283	17.966263	ef]
5	1	1	2	9	5	1791	1993	379	157	36.996803	fle
4	1	1	2	10	0	381	2151	2443	161	-1	
5	1	1	2	10	1	381	2151	397	159	28.344643	a
5	1	1	2	10	2	872	2076	472	283	25.703865	[nae
5	1	1	2	10	3	1391	2076	637	283	0.000000	lafaalor
5	1	1	2	10	4	2098	2154	726	158	31.073441	ef
4	1	1	2	11	0	381	2313	2443	152	-1	
5	1	1	2	11	1	381	2228	539	283	0.000000	[ef
5	1	1	2	11	2	990	2314	95	149	0.000000	a
5	1	1	2	11	3	1178	2228	143	283	0.000000	Fa
5	1	1	2	11	4	1391	2228	274	283	40.861057	[fa
5	1	1	2	11	5	1886	2315	284	149	24.518311	ee
4	1	1	2	12	0	381	2465	2443	150	-1	
5	1	1	2	12	1	381	2465	2443	150	53.300762	pew
5	1	1	2	12	2	1391	2379	284	283	22.647232	fifa
5	1	1	2	12	3	1815	2379	190	283	42.801674	Fe
5	1	1	2	12	4	2074	2379	119	283	42.801674	ae
4	1	1	2	13	0	381	2616	2443	150	-1	
5	1	1	2	13	1	381	2616	397	149	11.254044	fw
5	1	1	2	13	2	919	2530	24	283	49.191963	|
5	1	1	2	13	3	1013	2618	48	147	46.430771	a
5	1	1	2	13	4	1155	2530	449	283	15.613937	fem]
5	1	1	2	13	5	1862	2618	96	148	60.131729	a
5	1	1	2	13	6	2051	2616	119	150	30.367653	a
4	1	1	2	14	0	381	2768	2443	151	-1	
5	1	1	2	14	1	381	2768	421	149	16.779724	pw
5	1	1	2	14	2	895	2682	190	283	21.906311	[ie
5	1	1	2	14	3	1178	2682	166	283	46.926197	fom
5	1	1	2	14	4	1438	2682	402	283	41.075249	eal
5	1	1	2	14	5	1957	2769	213	149	31.157120	a
4	1	1	2	15	0	381	2920	2443	150	-1	
5	1	1	2	15	1	381	2920	421	149	8.422928	pw
